Query,Run,ElapsedTime,ExecutionTime,CompileTime,QueueWaitTime,ResultCount,ResultSize,ProcessedObjects,bufferCacheHitRatio,bufferCachePageReadCount
"use tweetverse;select language, count(*) as c from tweetsdataset t /*+ hash */ group by t.lang as language;",3,110.163655155s,110.163353683s,3.682156ms,0ns,66,2512,42246255,0.00%,2344926
"use tweetverse;select language, count(*) as c from tweetsdataset t /*+ hash */ group by t.lang as language;",4,110.166933049s,110.166628289s,3.768719ms,0ns,66,2512,42246255,0.00%,2344926
"use tweetverse;select language, count(*) as c from tweetsdataset t /*+ hash */ group by t.lang as language;",5,110.937068496s,110.936761739s,3.472281ms,0ns,66,2512,42246255,0.00%,2344926
"use tweetverse;select language, count(*) as c from tweetsdataset t /*+ hash */ group by t.lang as language;",6,110.300365724s,110.299764777s,5.634635ms,1ms,66,2512,42246255,0.00%,2344926
"use tweetverse;select language, count(*) as c from tweetsdataset t /*+ hash */ group by t.lang as language;",7,110.715442578s,110.715134306s,3.80053ms,0ns,66,2512,42246255,0.00%,2344926
"use tweetverse;select language, count(*) as c from tweetsdataset t /*+ hash */ group by t.lang as language;",8,110.887422834s,110.887123088s,3.582939ms,0ns,66,2512,42246255,0.00%,2344926
"use tweetverse;select language, count(*) as c from tweetsdataset t /*+ hash */ group by t.lang as language;",9,110.282561708s,110.282268052s,3.583075ms,0ns,66,2512,42246255,0.00%,2344926
"use tweetverse;select language, count(*) as c from tweetsdataset t /*+ hash */ group by t.lang as language;",10,110.614230709s,110.613944096s,4.712869ms,0ns,66,2512,42246255,0.00%,2344926
"set `compiler.optimize.groupby` 'false';use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t group by user.name as uname order by c desc limit 100;",1,135.515014082s,135.514063422s,6.05435ms,0ns,100,4115,42246255,0.00%,2344926
"set `compiler.optimize.groupby` 'false';use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t group by user.name as uname order by c desc limit 100;",2,135.934346898s,135.93353963s,11.358968ms,0ns,100,4115,42246255,0.00%,2344926
"set `compiler.optimize.groupby` 'false';use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t group by user.name as uname order by c desc limit 100;",3,136.711894719s,136.710987069s,11.848342ms,0ns,100,4115,42246255,0.00%,2344926
"set `compiler.optimize.groupby` 'false';use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t group by user.name as uname order by c desc limit 100;",4,136.18581773s,136.185108673s,13.127874ms,0ns,100,4115,42246255,0.00%,2344926
"set `compiler.optimize.groupby` 'false';use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t group by user.name as uname order by c desc limit 100;",5,135.87593913s,135.875073929s,6.839311ms,0ns,100,4115,42246255,0.00%,2344926
"set `compiler.optimize.groupby` 'false';use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t group by user.name as uname order by c desc limit 100;",6,136.850877033s,136.850175056s,6.374914ms,0ns,100,4115,42246255,0.00%,2344926
"set `compiler.optimize.groupby` 'false';use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t group by user.name as uname order by c desc limit 100;",7,136.300489593s,136.299776162s,13.2875ms,0ns,100,4115,42246255,0.00%,2344926
"set `compiler.optimize.groupby` 'false';use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t group by user.name as uname order by c desc limit 100;",8,136.769047433s,136.768760716s,4.172985ms,0ns,100,4115,42246255,0.00%,2344926
"set `compiler.optimize.groupby` 'false';use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t group by user.name as uname order by c desc limit 100;",9,134.824386202s,134.824074386s,5.183442ms,0ns,100,4115,42246255,0.00%,2344926
"set `compiler.optimize.groupby` 'false';use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t group by user.name as uname order by c desc limit 100;",10,135.661470157s,135.66117398s,4.156652ms,0ns,100,4115,42246255,0.00%,2344926
"set `compiler.optimize.groupby` 'true';use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t group by user.name as uname order by c desc limit 100;",1,113.501919111s,113.501218959s,12.026865ms,0ns,100,4115,42246255,0.00%,2344926
"set `compiler.optimize.groupby` 'true';use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t group by user.name as uname order by c desc limit 100;",2,113.108625556s,113.108313376s,4.882018ms,0ns,100,4115,42246255,0.00%,2344926
"set `compiler.optimize.groupby` 'true';use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t group by user.name as uname order by c desc limit 100;",3,112.835511568s,112.834828751s,7.666797ms,0ns,100,4115,42246255,0.00%,2344926
"set `compiler.optimize.groupby` 'true';use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t group by user.name as uname order by c desc limit 100;",4,113.748117619s,113.74782929s,4.60345ms,0ns,100,4115,42246255,0.00%,2344926
"set `compiler.optimize.groupby` 'true';use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t group by user.name as uname order by c desc limit 100;",5,114.618726407s,114.618429269s,4.409154ms,0ns,100,4115,42246255,0.00%,2344926
"set `compiler.optimize.groupby` 'true';use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t group by user.name as uname order by c desc limit 100;",6,113.632826558s,113.632529594s,4.156134ms,0ns,100,4115,42246255,0.00%,2344926
"set `compiler.optimize.groupby` 'true';use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t group by user.name as uname order by c desc limit 100;",7,113.22433654s,113.223680845s,12.94188ms,1ms,100,4115,42246255,0.00%,2344926
"set `compiler.optimize.groupby` 'true';use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t group by user.name as uname order by c desc limit 100;",8,112.197700535s,112.196820094s,12.923652ms,0ns,100,4115,42246255,0.00%,2344926
"set `compiler.optimize.groupby` 'true';use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t group by user.name as uname order by c desc limit 100;",9,113.315952348s,113.315334357s,10.997812ms,0ns,100,4115,42246255,0.00%,2344926
"set `compiler.optimize.groupby` 'true';use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t group by user.name as uname order by c desc limit 100;",10,112.989555506s,112.989258778s,4.268175ms,0ns,100,4115,42246255,0.00%,2344926
"use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t /*+ hash */ group by user.name as uname order by c desc limit 100;",1,251.776164542s,251.775831184s,4.057299ms,0ns,100,4115,42246255,0.00%,2344926
"use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t /*+ hash */ group by user.name as uname order by c desc limit 100;",2,248.623120035s,248.622392333s,11.764536ms,0ns,100,4115,42246255,0.00%,2344926
"use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t /*+ hash */ group by user.name as uname order by c desc limit 100;",3,251.304527374s,251.303774108s,11.135177ms,0ns,100,4115,42246255,0.00%,2344926
"use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t /*+ hash */ group by user.name as uname order by c desc limit 100;",4,250.247684623s,250.246731499s,6.483831ms,0ns,100,4115,42246255,0.00%,2344926
"use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t /*+ hash */ group by user.name as uname order by c desc limit 100;",5,250.032002927s,250.031669973s,4.440588ms,0ns,100,4115,42246255,0.00%,2344926
"use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t /*+ hash */ group by user.name as uname order by c desc limit 100;",6,251.105987469s,251.105311515s,11.129374ms,0ns,100,4115,42246255,0.00%,2344926
"use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t /*+ hash */ group by user.name as uname order by c desc limit 100;",7,248.34307798s,248.342342307s,11.31755ms,0ns,100,4115,42246255,0.00%,2344926
"use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t /*+ hash */ group by user.name as uname order by c desc limit 100;",8,246.962911094s,246.962215276s,11.455032ms,0ns,100,4115,42246255,0.00%,2344926
"use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t /*+ hash */ group by user.name as uname order by c desc limit 100;",9,250.373024296s,250.372324737s,11.446506ms,0ns,100,4115,42246255,0.00%,2344926
"use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t /*+ hash */ group by user.name as uname order by c desc limit 100;",10,248.736886483s,248.736560889s,3.763866ms,0ns,100,4115,42246255,0.00%,2344926
"set `compiler.optimize.groupby` 'false';use wisconopen2gb; select ten, count(ten) as count from wiscondefopen2gb group by wiscondefopen2gb.ten;",1,2.005143979s,2.004778681s,3.804301ms,0ns,10,360,2260380,0.00%,23804
"set `compiler.optimize.groupby` 'false';use wisconopen2gb; select ten, count(ten) as count from wiscondefopen2gb group by wiscondefopen2gb.ten;",2,2.222531121s,2.222213183s,3.498388ms,0ns,10,360,2260380,0.00%,23804
"set `compiler.optimize.groupby` 'false';use wisconopen2gb; select ten, count(ten) as count from wiscondefopen2gb group by wiscondefopen2gb.ten;",3,2.178007507s,2.177696027s,3.42307ms,0ns,10,360,2260380,0.00%,23804
"set `compiler.optimize.groupby` 'false';use wisconopen2gb; select ten, count(ten) as count from wiscondefopen2gb group by wiscondefopen2gb.ten;",4,1.988372009s,1.988085927s,3.658094ms,0ns,10,360,2260380,0.00%,23804
"set `compiler.optimize.groupby` 'false';use wisconopen2gb; select ten, count(ten) as count from wiscondefopen2gb group by wiscondefopen2gb.ten;",5,2.035046694s,2.034386055s,9.021697ms,0ns,10,360,2260380,0.00%,23804
"set `compiler.optimize.groupby` 'false';use wisconopen2gb; select ten, count(ten) as count from wiscondefopen2gb group by wiscondefopen2gb.ten;",6,2.350074512s,2.349408452s,10.16337ms,0ns,10,360,2260380,0.00%,23804
"set `compiler.optimize.groupby` 'false';use wisconopen2gb; select ten, count(ten) as count from wiscondefopen2gb group by wiscondefopen2gb.ten;",7,1.995202811s,1.994557641s,9.005026ms,0ns,10,360,2260380,0.00%,23804
"set `compiler.optimize.groupby` 'false';use wisconopen2gb; select ten, count(ten) as count from wiscondefopen2gb group by wiscondefopen2gb.ten;",8,2.014689599s,2.014396849s,3.294696ms,0ns,10,360,2260380,0.00%,23804
"set `compiler.optimize.groupby` 'false';use wisconopen2gb; select ten, count(ten) as count from wiscondefopen2gb group by wiscondefopen2gb.ten;",9,2.143981664s,2.143686112s,3.663466ms,0ns,10,360,2260380,0.00%,23804
"set `compiler.optimize.groupby` 'false';use wisconopen2gb; select ten, count(ten) as count from wiscondefopen2gb group by wiscondefopen2gb.ten;",10,2.317011526s,2.316728152s,3.703731ms,0ns,10,360,2260380,0.00%,23804
"set `compiler.optimize.groupby` 'true';use wisconopen2gb; select ten, count(ten) as count from wiscondefopen2gb group by wiscondefopen2gb.ten;",1,1.39159771s,1.390969139s,7.898508ms,0ns,10,360,2260380,0.00%,23804
"set `compiler.optimize.groupby` 'true';use wisconopen2gb; select ten, count(ten) as count from wiscondefopen2gb group by wiscondefopen2gb.ten;",2,1.257706784s,1.257034009s,9.560643ms,0ns,10,360,2260380,0.00%,23804
"set `compiler.optimize.groupby` 'true';use wisconopen2gb; select ten, count(ten) as count from wiscondefopen2gb group by wiscondefopen2gb.ten;",3,1.318340752s,1.318042902s,3.261844ms,0ns,10,360,2260380,0.00%,23804
"set `compiler.optimize.groupby` 'true';use wisconopen2gb; select ten, count(ten) as count from wiscondefopen2gb group by wiscondefopen2gb.ten;",4,1.328218004s,1.327630188s,9.025321ms,0ns,10,360,2260380,0.00%,23804
"set `compiler.optimize.groupby` 'true';use wisconopen2gb; select ten, count(ten) as count from wiscondefopen2gb group by wiscondefopen2gb.ten;",5,1.376201608s,1.375877811s,3.945297ms,0ns,10,360,2260380,0.00%,23804
"set `compiler.optimize.groupby` 'true';use wisconopen2gb; select ten, count(ten) as count from wiscondefopen2gb group by wiscondefopen2gb.ten;",6,1.283383799s,1.282742168s,9.960254ms,0ns,10,360,2260380,0.00%,23804
"set `compiler.optimize.groupby` 'true';use wisconopen2gb; select ten, count(ten) as count from wiscondefopen2gb group by wiscondefopen2gb.ten;",7,1.281859621s,1.281570943s,3.693357ms,0ns,10,360,2260380,0.00%,23804
"set `compiler.optimize.groupby` 'true';use wisconopen2gb; select ten, count(ten) as count from wiscondefopen2gb group by wiscondefopen2gb.ten;",8,1.291316831s,1.290702808s,7.660306ms,0ns,10,360,2260380,0.00%,23804
"set `compiler.optimize.groupby` 'true';use wisconopen2gb; select ten, count(ten) as count from wiscondefopen2gb group by wiscondefopen2gb.ten;",9,1.352317515s,1.352032437s,3.496675ms,0ns,10,360,2260380,0.00%,23804
"set `compiler.optimize.groupby` 'true';use wisconopen2gb; select ten, count(ten) as count from wiscondefopen2gb group by wiscondefopen2gb.ten;",10,1.363965343s,1.36365925s,3.389028ms,0ns,10,360,2260380,0.00%,23804
"use wisconopen2gb; select ten, count(ten) as count from wiscondefopen2gb /*+ hash */ group by wiscondefopen2gb.ten;",1,1.336927969s,1.336631061s,3.430502ms,0ns,10,360,2260380,0.00%,23804
"use wisconopen2gb; select ten, count(ten) as count from wiscondefopen2gb /*+ hash */ group by wiscondefopen2gb.ten;",2,1.38867913s,1.388401349s,3.251455ms,0ns,10,360,2260380,0.00%,23804
"use wisconopen2gb; select ten, count(ten) as count from wiscondefopen2gb /*+ hash */ group by wiscondefopen2gb.ten;",3,1.315484541s,1.315210176s,3.452078ms,0ns,10,360,2260380,0.00%,23804
"use wisconopen2gb; select ten, count(ten) as count from wiscondefopen2gb /*+ hash */ group by wiscondefopen2gb.ten;",4,1.430879605s,1.430578022s,3.397972ms,0ns,10,360,2260380,0.00%,23804
"use wisconopen2gb; select ten, count(ten) as count from wiscondefopen2gb /*+ hash */ group by wiscondefopen2gb.ten;",5,1.45138477s,1.450713446s,9.433208ms,0ns,10,360,2260380,0.00%,23804
"use wisconopen2gb; select ten, count(ten) as count from wiscondefopen2gb /*+ hash */ group by wiscondefopen2gb.ten;",6,1.353786622s,1.353090411s,3.649537ms,0ns,10,360,2260380,0.00%,23804
"use wisconopen2gb; select ten, count(ten) as count from wiscondefopen2gb /*+ hash */ group by wiscondefopen2gb.ten;",7,1.464235363s,1.463597433s,8.408872ms,0ns,10,360,2260380,0.00%,23804
"use wisconopen2gb; select ten, count(ten) as count from wiscondefopen2gb /*+ hash */ group by wiscondefopen2gb.ten;",8,1.268529319s,1.26781504s,6.093323ms,0ns,10,360,2260380,0.00%,23804
"use wisconopen2gb; select ten, count(ten) as count from wiscondefopen2gb /*+ hash */ group by wiscondefopen2gb.ten;",9,1.340890247s,1.340159194s,9.310445ms,0ns,10,360,2260380,0.00%,23804
